Facility_ID,Hospital_Name,Detailed_Region,Region,Procedure,Year_of_Hospital_Discharge,Number_of_Cases,Number_of_Deaths,Observed_Mortality_Rate,Expected_Mortality_Rate,Risk_Adjusted_Mortality_Rate,Lower_Limit_of_Confidence_Interval,Upper_Limit_of_Confidence_Interval,Comparison_Results,Start_Year,End_Year,Mid_Year,Comparison_Results_Category,Is_Higher_Than_Expected_Mortality,Is_Lower_Than_Expected_Mortality,Is_As_Expected_Mortality,Observed_vs_Expected_Difference,Observed_vs_RiskAdjusted_Difference
66,Olean General Hosp.,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2011-2013,10,0,0.0,1.37,0.0,0.0,75.48,Rate not different than Statewide Rate,2011,2013,2012,Rate not different than Statewide Rate,False,False,True,-1.37,0.0
1458,NYP-Weill Cornell,Manhattan,NY Metro - NYC,Non-Emergency PCI,2014,1070,3,0.28,0.81,0.26,0.05,0.75,Rate not different than Statewide Rate,2014,2014,2014,Rate not different than Statewide Rate,False,False,True,-0.53,0.020000000000000018
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,CABG,2012,203,2,0.99,1.42,1.02,0.11,3.67,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.42999999999999994,-0.030000000000000027
5,St. Peters Hosp.,Capital District,Capital District,Non-Emergency PCI,2012,487,4,0.82,0.63,0.84,0.23,2.15,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.18999999999999995,-0.020000000000000018
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2011,625,5,0.8,0.61,0.85,0.27,1.99,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,0.19000000000000006,-0.04999999999999993
1,Albany Medical Center,Capital District,Capital District,Emergency PCI,2009-2011,470,17,3.62,2.51,4.35,2.53,6.96,Rate not different than Statewide Rate,2009,2011,2010,Rate not different than Statewide Rate,False,False,True,1.1100000000000003,-0.7299999999999995
599,Faxton - St. Lukes,Central NY,Central NY,All PCI,2012,231,4,1.73,1.13,1.54,0.41,3.94,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.6000000000000001,0.18999999999999995
829,Ellis Hospital,Capital District,Capital District,Non-Emergency PCI,2017,335,2,0.6,0.8,0.58,0.07,2.1,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.20000000000000007,0.020000000000000018
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,All PCI,2010,497,3,0.6,0.53,0.96,0.19,2.8,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,0.06999999999999995,-0.36
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2008-2010,809,27,3.34,2.45,4.33,2.85,6.3,Rate not different than Statewide Rate,2008,2010,2009,Rate not different than Statewide Rate,False,False,True,0.8899999999999997,-0.9900000000000002
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2011,364,3,0.82,1.13,0.9,0.18,2.63,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,-0.30999999999999994,-0.08000000000000007
1439,Mount Sinai Beth Israel,Manhattan,NY Metro - NYC,Valve or Valve/CABG,2012-2014,224,14,6.25,3.03,6.55,3.58,10.99,Rate significantly higher than Statewide Rate,2012,2014,2013,Rate significantly higher than Statewide Rate,False,False,False,3.22,-0.2999999999999998
635,Univ. Hosp-Upstate,Central NY,Central NY,All PCI,2013,287,6,2.09,1.42,1.68,0.61,3.65,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.6699999999999999,0.4099999999999999
635,Univ. Hosp-Upstate,Central NY,Central NY,Valve or Valve/CABG,2010-2012,254,7,2.76,3.18,3.24,1.3,6.68,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,-0.4200000000000004,-0.4800000000000004
135,Champ.Valley Phys Hosp,Capital District,Capital District,CABG,2010,101,2,1.98,1.22,2.57,0.29,9.26,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,0.76,-0.5899999999999999
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2010,420,2,0.48,0.28,0.88,0.1,3.17,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,0.19999999999999996,-0.4
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,Valve or Valve/CABG,2011-2013,476,19,3.99,4.03,3.42,2.06,5.35,Rate not different than Statewide Rate,2011,2013,2012,Rate not different than Statewide Rate,False,False,True,-0.040000000000000036,0.5700000000000003
598,St. Elizabeth Med Ctr,Central NY,Central NY,Non-Emergency PCI,2010,912,6,0.66,0.47,0.72,0.26,1.57,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,0.19000000000000006,-0.05999999999999994
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,CABG,2013,166,1,0.6,1.48,0.75,0.01,4.15,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,-0.88,-0.15000000000000002
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,All PCI,2011,1592,10,0.63,1.17,0.52,0.25,0.95,Rate significantly lower than Statewide Rate,2011,2011,2011,Rate significantly lower than Statewide Rate,False,False,False,-0.5399999999999999,0.10999999999999999
746,M I Bassett Hospital,Capital District,Capital District,Non-Emergency PCI,2013,348,3,0.86,0.57,1.12,0.23,3.28,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.29000000000000004,-0.2600000000000001
135,Champ.Valley Phys Hosp,Capital District,Capital District,Non-Emergency PCI,2012,461,6,1.3,0.7,1.19,0.43,2.58,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.6000000000000001,0.1100000000000001
829,Ellis Hospital,Capital District,Capital District,CABG,2010,193,3,1.55,1.54,1.6,0.32,4.67,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,0.010000000000000009,-0.050000000000000044
58,UHS-Wilson Med Ctr,Central NY,Central NY,Valve or Valve/CABG,2011-2013,249,11,4.42,2.53,6.04,3.01,10.8,Rate not different than Statewide Rate,2011,2013,2012,Rate not different than Statewide Rate,False,False,True,1.8900000000000001,-1.62
527,South Nassau Com. Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2012,403,3,0.74,0.53,0.91,0.18,2.65,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.20999999999999996,-0.17000000000000004
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2008-2010,134,1,0.75,2.61,0.91,0.01,5.05,Rate not different than Statewide Rate,2008,2010,2009,Rate not different than Statewide Rate,False,False,True,-1.8599999999999999,-0.16000000000000003
471,Unity Hospital,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2010-2012,216,8,3.7,3.91,2.63,1.13,5.17,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,-0.20999999999999996,1.0700000000000003
1626,Elmhurst Hospital Ctr,Queens,NY Metro - NYC,Non-Emergency PCI,2017,292,0,0.0,0.46,0.0,0.0,2.15,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.46,0.0
527,South Nassau Com. Hosp,NY Metro - Long Island,NY Metro - Long Island,All PCI,2010,462,2,0.43,1.03,0.35,0.04,1.28,Rate not different than Statewide Rate,2010,2010,2010,Rate not different than Statewide Rate,False,False,True,-0.6000000000000001,0.08000000000000002
5,St. Peters Hospital,Capital District,Capital District,Valve or Valve/CABG,2008-2010,861,33,3.83,4.5,3.92,2.69,5.5,Rate not different than Statewide Rate,2008,2010,2009,Rate not different than Statewide Rate,False,False,True,-0.6699999999999999,-0.08999999999999986
699,Garnet Health Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2017,480,2,0.42,0.74,0.44,0.05,1.6,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.32,-0.020000000000000018
207,Buffalo General Hosp,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2009-2011,404,10,2.48,2.25,3.32,1.59,6.1,Rate not different than Statewide Rate,2009,2011,2010,Rate not different than Statewide Rate,False,False,True,0.22999999999999998,-0.8399999999999999
1005,Glens Falls Hospital,Capital District,Capital District,Non-Emergency PCI,2017,126,1,0.79,0.44,1.42,0.02,7.9,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,0.35000000000000003,-0.6299999999999999
210,Erie County Med Ctr,Western NY - Buffalo,Western NY - Buffalo,CABG,2011,81,0,0.0,0.81,0.0,0.0,6.92,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,-0.81,0.0
135,Champ.Valley Phys Hosp,Capital District,Capital District,All PCI,2013,537,8,1.49,1.05,1.62,0.7,3.19,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.43999999999999995,-0.13000000000000012
635,Univ. Hosp-Upstate,Central NY,Central NY,CABG,2013,70,2,2.86,2.11,2.49,0.28,8.98,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.75,0.36999999999999966
829,Ellis Hospital,Capital District,Capital District,Emergency PCI,2010-2012,508,8,1.57,1.92,2.28,0.98,4.49,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,-0.34999999999999987,-0.7099999999999997
58,UHS - Wilson Med Ctr,Central NY,Central NY,All PCI,2011,745,8,1.07,1.17,0.89,0.38,1.75,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,-0.09999999999999987,0.18000000000000005
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2011-2013,530,17,3.21,3.0,3.0,1.75,4.81,Rate not different than Statewide Rate,2011,2013,2012,Rate not different than Statewide Rate,False,False,True,0.20999999999999996,0.20999999999999996
829,Ellis Hospital,Capital District,Capital District,CABG,2013,177,2,1.13,1.5,1.38,0.16,4.99,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,-0.3700000000000001,-0.25
135,Champ.Valley Phys Hosp,Capital District,Capital District,CABG,2011,80,2,2.5,0.88,3.53,0.4,12.75,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,1.62,-1.0299999999999998
756,Samaritan Hospital,Capital District,Capital District,All PCI,2012,201,1,0.5,0.54,0.93,0.01,5.16,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.040000000000000036,-0.43000000000000005
1464,NYP-Columbia Presby.,Manhattan,NY Metro - NYC,Emergency PCI,2012-2014,552,27,4.89,6.34,2.27,1.5,3.3,Rate not different than Statewide Rate,2012,2014,2013,Rate not different than Statewide Rate,False,False,True,-1.4500000000000002,2.6199999999999997
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2010-2012,340,7,2.06,2.21,2.58,1.03,5.31,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,-0.1499999999999999,-0.52
3058,Montefiore - Weiler,Bronx,NY Metro - NYC,Non-Emergency PCI,2014,373,3,0.8,0.67,0.89,0.18,2.59,Rate not different than Statewide Rate,2014,2014,2014,Rate not different than Statewide Rate,False,False,True,0.13,-0.08999999999999997
1630,Long Island Jewish MC,Queens,NY Metro - NYC,Valve or Valve/CABG,2012-2014,511,8,1.57,3.62,1.38,0.59,2.71,Rate significantly lower than Statewide Rate,2012,2014,2013,Rate significantly lower than Statewide Rate,False,False,False,-2.05,0.19000000000000017
746,M I Bassett Hospital,Capital District,Capital District,Valve or Valve/CABG,2011-2013,102,0,0.0,3.05,0.0,0.0,4.07,Rate not different than Statewide Rate,2011,2013,2012,Rate not different than Statewide Rate,False,False,True,-3.05,0.0
1630,Long Island Jewish MC,Queens,NY Metro - NYC,Emergency PCI,2012-2014,630,9,1.43,2.43,1.73,0.79,3.28,Rate not different than Statewide Rate,2012,2014,2013,Rate not different than Statewide Rate,False,False,True,-1.0000000000000002,-0.30000000000000004
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2017,400,3,0.75,0.88,0.67,0.13,1.94,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.13,0.07999999999999996
210,Erie County Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2012,75,0,0.0,0.92,0.0,0.0,3.43,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.92,0.0
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2012,928,5,0.54,0.68,0.51,0.16,1.19,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.14,0.030000000000000027
977,Cayuga Med Ctr Ithaca,Central NY,Central NY,All PCI,2013,128,3,2.34,1.27,2.12,0.43,6.18,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,1.0699999999999998,0.21999999999999975
924,Southside Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2011,482,2,0.41,0.5,0.54,0.06,1.96,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,-0.09000000000000002,-0.13000000000000006
1,Albany Med. Ctr,Capital District,Capital District,All PCI,2013,693,15,2.16,1.52,1.63,0.91,2.69,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.6400000000000001,0.5300000000000002
925,Good Sam-West Islip,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017,1139,11,0.97,0.61,1.23,0.61,2.2,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,0.36,-0.26
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Valve or Valve/CABG,2008-2010,979,56,5.72,4.94,5.32,4.02,6.91,Rate not different than Statewide Rate,2008,2010,2009,Rate not different than Statewide Rate,False,False,True,0.7799999999999994,0.39999999999999947
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2017,454,3,0.66,0.71,0.73,0.15,2.13,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.04999999999999993,-0.06999999999999995
699,Orange Regional Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2011,447,2,0.45,0.63,0.46,0.05,1.66,Rate not different than Statewide Rate,2011,2011,2011,Rate not different than Statewide Rate,False,False,True,-0.18,-0.010000000000000009
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,CABG,2012,85,2,2.35,1.61,2.14,0.24,7.73,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.74,0.20999999999999996
1464,NYP-Columbia Presby.,Manhattan,NY Metro - NYC,Valve or Valve/CABG,2012-2014,2274,54,2.37,3.56,2.12,1.59,2.77,Rate significantly lower than Statewide Rate,2012,2014,2013,Rate significantly lower than Statewide Rate,False,False,False,-1.19,0.25
756,Samaritan Hospital,Capital District,Capital District,Emergency PCI,2010-2012,48,0,0.0,1.23,0.0,0.0,17.18,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,-1.23,0.0
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,All PCI,2012,278,1,0.36,0.69,0.52,0.01,2.9,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.32999999999999996,-0.16000000000000003
213,Mercy Hospital,Western NY - Buffalo,Western NY - Buffalo,CABG,2012,306,6,1.96,1.4,2.05,0.75,4.47,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.56,-0.08999999999999986
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,All PCI,2012,1232,9,0.73,1.02,0.72,0.33,1.37,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.29000000000000004,0.010000000000000009
925,Good Sam-West Islip,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2012,527,3,0.57,0.45,0.82,0.16,2.38,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,0.11999999999999994,-0.25
135,Champ.Valley Phys Hosp,Capital District,Capital District,Emergency PCI,2010-2012,378,12,3.17,3.07,2.86,1.48,5.0,Rate not different than Statewide Rate,2010,2012,2011,Rate not different than Statewide Rate,False,False,True,0.10000000000000009,0.31000000000000005
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,All PCI,2012,248,1,0.4,0.79,0.51,0.01,2.85,Rate not different than Statewide Rate,2012,2012,2012,Rate not different than Statewide Rate,False,False,True,-0.39,-0.10999999999999999
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2013,948,8,0.84,0.82,0.76,0.33,1.49,Rate not different than Statewide Rate,2013,2013,2013,Rate not different than Statewide Rate,False,False,True,0.020000000000000018,0.07999999999999996
1629,Jamaica Hosp Med Ctr,Queens,NY Metro - NYC,Non-Emergency PCI,2017,134,0,0.0,0.64,0.0,0.0,3.32,Rate not different than Statewide Rate,2017,2017,2017,Rate not different than Statewide Rate,False,False,True,-0.64,0.0
